"ID_plata"	"Date_Time"	"payment_type"	"amount"	"currency"	"language"	"receiverID"	"result"	"result_code"	"ID_F"	"CONFIRMATION_code"	"hash"
"BAhFXMwiEGP+7sI=            "	"6.6.2015 16:36:40"	"V"	"42100"	"498"	"ro"	"707 "	"OK"	"0"	"76254545    "	"235556"	"9fe2188a40d45cab6104c1380fd2794f"
"JpFN1swbKmpTs1U=            "	"6.6.2015 16:36:52"	"V"	"3000"	"498"	"ro"	"919 "	"FAILED"	"116"	"76254609    "	""	"9484de1c73faea7f1fe237bea033f76"
"ymW8BHB+oiGyEJ0=            "	"6.6.2015 16:37:37"	"V"	"40000"	"498"	"ro"	"892 "	"OK"	"0"	"76254866    "	"09711Z"	"12a474c8f4d169d9a4220d089d29f969"
"eDh1iaIUvx35kV4=            "	"6.6.2015 16:42:46"	"V"	"20000"	"498"	"ru"	"919 "	"OK"	"0"	"76254887    "	"975462"	"27b6953a399e3753cc1a8c04f850b50b"
"iH/2ov0UiXt7/VE=            "	"6.6.2015 16:44:51"	"V"	"40000"	"498"	"ru"	"892 "	"DECLINED"	"-1"	"0               "	""	"12a474c8f4d169d9a4220d089d29f969"
"dl6QtLIbYsnV990=            "	"6.6.2015 16:47:10"	"V"	"17000"	"498"	"ru"	"787 "	"TIMEOUT"	"-1"	"0               "	""	"99d44e74f993f685e6600c05a021f4b2"
"M521tkfkr0t1+c4=            "	"6.6.2015 16:47:20"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"76255123    "	"736817"	"dadbc7fd86a26fe88157351b75c41566"
"mPnwD0PHrlgb1E4=            "	"6.6.2015 16:48:22"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"76255112    "	"342876"	"cdf9cf1266ab745ede2f3ea8ac33047a"
"u3hzLxe4pzB9BAc=            "	"6.6.2015 16:48:55"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"76255258    "	""	"cf20e0fde2d5eaae1eff81634174c589"
"Il+N1xnz6zo5UcM=            "	"6.6.2015 16:50:14"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"76255210    "	"478397"	"1c50f3f8ec5640234f9d4c440e632028"
"JFQOQEweS6ytjBs=            "	"6.6.2015 16:51:14"	"V"	"28000"	"498"	"ro"	"707 "	"OK"	"0"	"76255244    "	"343047"	"cdf9cf1266ab745ede2f3ea8ac33047a"
"rEuXd5MAmhlNzpk=            "	"6.6.2015 16:51:28"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"76255238    "	"737864"	"3cf9270bd318d547dcde2a30f943cefa"
"Dud39D+4+L3MExE=            "	"6.6.2015 16:52:47"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"76255312    "	"235920"	"39d9c6dad5fcb7b7dcb68cf113cf9ece"
"thzmzzkEeYRqE50=            "	"6.6.2015 16:53:09"	"V"	"10000"	"498"	"ru"	"787 "	"OK"	"0"	"76255338    "	"343175"	"61528d2b3f3be60536d7cc5ce1aa2bb9"
"7iFyw2YWwfqnxns=            "	"6.6.2015 16:53:45"	"V"	"5000"	"498"	"ro"	"919 "	"FAILED"	"116"	"77255601    "	"201836"	"184bd2c8479724ea451df6f66b806ce1"
"pP73OMAAAeQq6TM=            "	"6.6.2015 16:54:04"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"76255402    "	"502914"	"a2634d5be514e250fa98ba127770a7ea"
"O61mfGPnt9mCvx4=            "	"6.6.2015 16:54:06"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"76255491    "	"005666"	"54f6bf767a7fd741ca183f955b2587fa"
"muVmTfL8uPD3vOA=            "	"6.6.2015 16:54:39"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"76255369    "	"05619Z"	"947e0c0331a45e8806bace1cbd6eca56"
"N0uUOArITYswZyg=            "	"6.6.2015 16:56:51"	"V"	"40000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"947e0c0331a45e8806bace1cbd6eca56"
"h9TJY9ssFVzX+yE=            "	"6.6.2015 16:57:36"	"V"	"11400"	"498"	"ro"	"707 "	"OK"	"0"	"76255469    "	"345481"	"2a3e8a1868d5806bbf00d9db23be25cb"
"yVxZbKT7T67aD6g=            "	"6.6.2015 16:58:07"	"V"	"13000"	"498"	"ru"	"919 "	"OK"	"0"	"76255513    "	"343422"	"f6f2903176aaa28d71f7c2ad4e9493f"
"wMJ0LeWoF+zFBU4=            "	"6.6.2015 16:58:32"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"76255537    "	"236014"	"cf4ddb6c7656a7b638aa99313d489fc8"
"qDPWPU/Jnt89K8Y=            "	"6.6.2015 17:04:14"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"77255934    "	"343722"	"3d62e5940cc279cee846ddacae7ae28"
"X+GAilHt4sZoRhs=            "	"6.6.2015 17:06:59"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"77256107    "	"343867"	"3d62e5940cc279cee846ddacae7ae28"
"zr3oD0HBr0fvpUs=            "	"6.6.2015 17:08:01"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"77256138    "	"343914"	"60822f482993a1e37b1cfd5db907d5d4"
"Mcy7SJPexRddhCQ=            "	"6.6.2015 17:09:00"	"V"	"24000"	"498"	"ro"	"707 "	"OK"	"0"	"77256198    "	"343969"	"444e0e17dd3e8b9c95e5decf4bbe52e"
"Ky+erFl6o3oI79E=            "	"6.6.2015 17:09:51"	"V"	"2000"	"498"	"ro"	"707 "	"FAILED"	"100"	"77256209    "	""	"3d62e5940cc279cee846ddacae7ae28"
"y3HLSmNWiVXaaZ8=            "	"6.6.2015 17:11:28"	"V"	"2000"	"498"	"ro"	"707 "	"FAILED"	"100"	"77256274    "	""	"3d62e5940cc279cee846ddacae7ae28"
"hfQuHQFNTjfZeHQ=            "	"6.6.2015 17:12:53"	"V"	"50000"	"498"	"ru"	"919 "	"OK"	"0"	"77256348    "	"02104Z"	"21f96b12816af21a43671722aec7ec83"
"Nl/38Vfmd7M8h6o=            "	"6.6.2015 17:13:25"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"77256384    "	"879164"	"111db20c0820f493005e376a5b52e395"
"kxtD4ADDNxQ38v8=            "	"6.6.2015 17:14:33"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"21f96b12816af21a43671722aec7ec83"
"/888dnJacNMVVcc=            "	"6.6.2015 17:15:01"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"77256449    "	"717574"	"5213b8f8d251b45bd52e98640049fdda"
"e9ZZVC7sCDHyBOg=            "	"6.6.2015 17:15:26"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"77256576    "	"782905"	"97ab137d2aded4debabe9fda49b83bae"
"L/YFwE7pEVTu0bc=            "	"6.6.2015 17:17:47"	"V"	"8000"	"498"	"ru"	"892 "	"OK"	"0"	"77256594    "	"344335"	"f791f86e8ad58693bceb41723b6343d2"
"Ji/murxVGiSFqBQ=            "	"6.6.2015 17:19:04"	"V"	"9000"	"498"	"ro"	"707 "	"OK"	"0"	"77256571    "	"414902"	"db9de232e8f082accb4e738e4de94a3a"
"CqHxW+wSs8FRn0M=            "	"6.6.2015 17:20:04"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"77256655    "	"715998"	"cb2de4c93f422e5613d09c2533b4f9a0"
"e+cfHtiBGb/nAZg=            "	"6.6.2015 17:20:09"	"V"	"15000"	"498"	"ru"	"919 "	"OK"	"0"	"77256681    "	"236504"	"41985d3687acf7a366e46c323fc1b036"
"atzeEE7VxuCibpY=            "	"6.6.2015 17:20:17"	"V"	"17500"	"498"	"ru"	"897 "	"OK"	"0"	"77256620    "	"236465"	"73ac1596fab31921ca14a9fe329b1292"
"OBf6rIV9J4wKtEs=            "	"6.6.2015 17:20:53"	"V"	"12000"	"498"	"ru"	"919 "	"OK"	"0"	"77256684    "	"344432"	"e7b4064dc8bcea9993e295a836b65eb8"
"I39sUpmPengDNJY=            "	"6.6.2015 17:21:03"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"77256676    "	"344420"	"1831f89768c4ac176edc8d0ffecf7da"
"17infVrdKveHhYg=            "	"6.6.2015 17:24:40"	"V"	"50000"	"498"	"ru"	"707 "	"OK"	"0"	"77256800    "	"06160A"	"13d855f1cd381008fdb0e8292d783759"
"2s0eup82goSHbik=            "	"6.6.2015 17:24:51"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"77256794    "	"344561"	"1831f89768c4ac176edc8d0ffecf7da"
"JIhe78ubBEspfRk=            "	"6.6.2015 17:26:11"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"13d855f1cd381008fdb0e8292d783759"
"5YxodJfVWtl2Axk=            "	"6.6.2015 17:29:25"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"77256983    "	"236677"	"66db5cafd9d11a84211623478519d200"
"tm8SC/l+hAZZxR0=            "	"6.6.2015 17:29:37"	"V"	"50000"	"498"	"ru"	"707 "	"OK"	"0"	"77256988    "	"00636C"	"136b4d4409f56b8242099c8f62023e27"
"d4GxpvFMohQAfmg=            "	"6.6.2015 17:30:45"	"V"	"50000"	"498"	"ru"	"707 "	"DECLINED"	"-1"	"0               "	""	"136b4d4409f56b8242099c8f62023e27"
"9Adbcgv8/Ziy7ng=            "	"6.6.2015 17:32:04"	"V"	"5000"	"498"	"ru"	"919 "	"OK"	"0"	"77257262    "	"345165"	"8857a1cfc4e57eae12da9fc65791268b"
"YzUkQXNEfyRqBBI=            "	"6.6.2015 17:33:35"	"V"	"5000"	"498"	"ru"	"707 "	"OK"	"0"	"77257172    "	"521105"	"3f395d06d972d234f215423521494d0e"
"MPgRznV5m4mEPIc=            "	"6.6.2015 17:34:39"	"V"	"25000"	"498"	"ru"	"787 "	"OK"	"0"	"77257216    "	"438976"	"55b43e1915e1dd6939a96281d5aaa57"
"vU79poCcMa53YKQ=            "	"6.6.2015 17:36:57"	"V"	"5000"	"498"	"ro"	"919 "	"TIMEOUT"	"-1"	"0               "	""	"2acefad418eb57bbfa43d680aaa004d6"
"vJmIriFbtBwHNEk=            "	"6.6.2015 17:38:08"	"V"	"20000"	"498"	"ro"	"787 "	"FAILED"	"116"	"77257302    "	"201836"	"55b43e1915e1dd6939a96281d5aaa57"
"cQdpj0JmI5vkzRQ=            "	"6.6.2015 17:43:17"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"77257495    "	"589239"	"8010781ae0dbbc194318b9186e96a2a7"
"xMZAH5ZK2QxL4MM=            "	"6.6.2015 17:44:26"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"77257517    "	"527567"	"5408d82a676c008142a1cc3f0744b901"
"TkJ9cGYqFBvY+cs=            "	"6.6.2015 17:45:36"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"77257645    "	"596655"	"b4495ca3f7aec42266b2b4b0d3730685"
"H9xPzwb7qYkYcT4=            "	"6.6.2015 17:46:21"	"V"	"21000"	"498"	"  "	"673 "	"DECLINED"	"-1"	"0               "	""	"b84e28a0f442403b774a7ed0033f118d"
"W/dOorZe82243Qw=            "	"6.6.2015 17:46:36"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"77257588    "	"729888"	"460397e10df8cb394cc72a904b9abdc3"
"GnjF4E+G0hhYWmk=            "	"6.6.2015 17:47:37"	"V"	"5000"	"498"	"ro"	"707 "	"FAILED"	"116"	"77257619    "	""	"460397e10df8cb394cc72a904b9abdc3"
"QvOrjZxOPVioyfU=            "	"6.6.2015 17:47:41"	"V"	"1686"	"498"	"  "	"673 "	"TIMEOUT"	"-1"	"0               "	""	"1606df022a21b804af7a775b2c0b83a3"
"WCQnIhVQRct0UC4=            "	"6.6.2015 17:47:48"	"V"	"5000"	"498"	"ro"	"919 "	"OK"	"0"	"77257639    "	"506590"	"d5bb7c57d406fd32b73ee9969ef9564e"
"ZnzAPGXpHPHwXkI=            "	"6.6.2015 17:48:56"	"V"	"4000"	"498"	"ro"	"707 "	"OK"	"0"	"77257664    "	"731277"	"460397e10df8cb394cc72a904b9abdc3"
"+t5BDARPy19oiA8=            "	"6.6.2015 17:49:52"	"V"	"2000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"460397e10df8cb394cc72a904b9abdc3"
"53oa/k/rNHwQ/s0=            "	"6.6.2015 17:49:56"	"V"	"13000"	"498"	"ro"	"707 "	"OK"	"0"	"77257803    "	"237160"	"5fbe04b0cc93e6225c101eb0a475640f"
"NETIycVWTPydon4=            "	"6.6.2015 17:51:54"	"V"	"35000"	"498"	"ro"	"707 "	"OK"	"0"	"77257804    "	"803104"	"c57dc140a1f02516d85fa5335329bf3c"
"5J7044A8VtZkoU4=            "	"6.6.2015 17:52:51"	"V"	"20000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"14d3c61e04a09ee7f21aa37919d533aa"
"JExV+HJZhcqXFAw=            "	"6.6.2015 17:54:05"	"V"	"10000"	"498"	"ro"	"892 "	"OK"	"0"	"77257917    "	"345865"	"e8ac8a4ef62c515e43a9207f5223b76d"
"tQN83vl9dsBdAv4=            "	"6.6.2015 17:54:40"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"77257965    "	"237215"	"bacd64249b24e7378085b42e1348dc42"
"7cqIoFCff7AZy68=            "	"6.6.2015 17:56:02"	"V"	"26000"	"498"	"ro"	"707 "	"OK"	"0"	"77258009    "	"923915"	"431562654ca95c396509c6622a28632"
"7UxECybFUphewX0=            "	"6.6.2015 17:56:04"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"77257984    "	"950203"	"b907d0c969e44fb324f5ba592b992b14"
"IdZcv3Eu/NN4eoA=            "	"6.6.2015 17:57:35"	"V"	"20000"	"498"	"ro"	"707 "	"FAILED"	"122"	"77258098    "	""	"af4b001c8693db3e6a45653209cbf2c6"
"yddUys2GfGoJtmw=            "	"6.6.2015 17:57:46"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"77258075    "	"158418"	"3f58f0debf72b13682aad59fe0609ce5"
"0M7VohDz3yUXJO4=            "	"6.6.2015 17:58:00"	"V"	"21000"	"498"	"  "	"673 "	"DECLINED"	"-1"	"0               "	""	"539ce58339442b16a28997d12b3fe350"
"sM87vvWV7eeQBi4=            "	"6.6.2015 17:59:48"	"V"	"10000"	"498"	"ro"	"707 "	"OK"	"0"	"78258179    "	"346100"	"559c91e3df5ac91effe3c34a30b04f7f"
"l7uSrbOYXskWH4Q=            "	"6.6.2015 18:00:11"	"V"	"20000"	"498"	"ro"	"897 "	"OK"	"0"	"78258203    "	"237306"	"7b7f531070ff9195d3fcfd951d55cb29"
"8iy0ejmS5i97O6I=            "	"6.6.2015 18:00:50"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"78258198    "	"346131"	"f23108450ae0adb3dbb9e52ec9cbd6a5"
"gWzodxdrY2xR4zY=            "	"6.6.2015 18:00:54"	"V"	"20000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"f772a3983ac78721b49b41a09f143ad"
"jELnyLNPPMtvib8=            "	"6.6.2015 18:00:54"	"V"	"8300"	"498"	"ro"	"707 "	"FAILED"	"122"	"78258221    "	""	"af4b001c8693db3e6a45653209cbf2c6"
"v9UpSKzZeGp2YAo=            "	"6.6.2015 18:01:24"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"78258222    "	"06368B"	"afb129e3096f8d555232a32114430c74"
"ycK3yOisHUoot8Q=            "	"6.6.2015 18:02:40"	"V"	"25000"	"498"	"ru"	"787 "	"FAILED"	"116"	"78258316    "	"201836"	"d96e0723fcf63f37f31d77d4b7366fc3"
"ATbreVI77LWJY4M=            "	"6.6.2015 18:02:49"	"V"	"20000"	"498"	"ro"	"707 "	"OK"	"0"	"78258290    "	"928430"	"431562654ca95c396509c6622a28632"
"f8zLPki5bK3/Vak=            "	"6.6.2015 18:04:07"	"V"	"20000"	"498"	"ro"	"919 "	"OK"	"0"	"78258318    "	"237362"	"e916233378ab1f7c1259354369f49c41"
"AOdnVydaUw9O6FY=            "	"6.6.2015 18:05:14"	"V"	"10000"	"498"	"ro"	"919 "	"OK"	"0"	"78258415    "	"957168"	"82587bbf8c3d38c4fec8d49a889e6022"
"5mPu598IS2klagM=            "	"6.6.2015 18:05:59"	"V"	"14000"	"498"	"en"	"787 "	"OK"	"0"	"78258403    "	"237394"	"e916233378ab1f7c1259354369f49c41"
"w71N4Oew/gdqNlQ=            "	"6.6.2015 18:06:48"	"V"	"3000"	"498"	"ro"	"707 "	"OK"	"0"	"78258445    "	"346421"	"f23108450ae0adb3dbb9e52ec9cbd6a5"
"jX7JeMWcwf1JESQ=            "	"6.6.2015 18:06:54"	"V"	"21000"	"498"	"  "	"673 "	"DECLINED"	"-1"	"0               "	""	"18c712aea0060a1674a5ff68b01a4b9a"
"wwPmbRZPGYaeOTU=            "	"6.6.2015 18:06:55"	"V"	"15000"	"498"	"ro"	"787 "	"OK"	"0"	"78258459    "	"964857"	"d96e0723fcf63f37f31d77d4b7366fc3"
"FuqFJW2H8b1JQps=            "	"6.6.2015 18:08:27"	"V"	"3000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78258506    "	""	"f23108450ae0adb3dbb9e52ec9cbd6a5"
"D69knUHtDSK5UsU=            "	"6.6.2015 18:09:28"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78258545    "	""	"444a95fbc0bfea6aa4ab7ce6a9162d15"
"fu6gw0S7XYdFgEg=            "	"6.6.2015 18:10:17"	"V"	"18500"	"498"	"ro"	"787 "	"FAILED"	"116"	"78258626    "	""	"66c11ee53de052da6aee155b1ac9e7a7"
"AAK60yd8FPVtcwk=            "	"6.6.2015 18:11:59"	"V"	"21000"	"498"	"  "	"673 "	"DECLINED"	"-1"	"0               "	""	"715778b7d7fb3a4b8db6f826549a50fd"
"/hq/8Gst5FF9xC4=            "	"6.6.2015 18:14:02"	"V"	"5000"	"498"	"ro"	"787 "	"OK"	"0"	"78258736    "	"830947"	"d96e0723fcf63f37f31d77d4b7366fc3"
"Nm16EwOHBJOKN1g=            "	"6.6.2015 18:16:19"	"V"	"3000"	"498"	"ru"	"919 "	"OK"	"0"	"78258968    "	"346964"	"4dd03ace2eab9b20aa9be964813205f7"
"SPmHLa+h3ARbHTQ=            "	"6.6.2015 18:16:29"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78258836    "	"01103B"	"6034c0f650340143ed57f3aff4020792"
"2+RR5smoGiyV0Vk=            "	"6.6.2015 18:16:34"	"V"	"2000"	"498"	"ro"	"707 "	"OK"	"0"	"78258902    "	"019870"	"f19dcf2fe4b990998b4399c89ddd80f9"
"pKycd3uguOP4wns=            "	"6.6.2015 18:16:42"	"V"	"5000"	"498"	"ro"	"787 "	"FAILED"	"116"	"78258860    "	"201836"	"d96e0723fcf63f37f31d77d4b7366fc3"
"tooQBNZvhjqrWrg=            "	"6.6.2015 18:16:59"	"V"	"10000"	"498"	"ru"	"787 "	"OK"	"0"	"78259030    "	"214866"	"c37a062db8c2a1dcb958c74da256ae7"
"KfbLZUC9mLQwPBo=            "	"6.6.2015 18:17:53"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78258900    "	"04952A"	"a31218435b973d42ec8b739f9b6171f5"
"Xr77JVbvHHSyO2A=            "	"6.6.2015 18:19:11"	"V"	"40000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78258949    "	""	"893fe02eaac56ab340f54664bc8fedd4"
"+qMIq1XAnq5si3s=            "	"6.6.2015 18:24:54"	"V"	"20000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"715778b7d7fb3a4b8db6f826549a50fd"
"UUayBHTpYzP9XkY=            "	"6.6.2015 18:25:03"	"V"	"30000"	"498"	"ro"	"707 "	"OK"	"0"	"78259216    "	"003385"	"1d08cdc61c1acd60ec6f2f6f25921654"
"0SxZUq7b7Q5IB5M=            "	"6.6.2015 18:26:29"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78259232    "	""	"73c73ffe23a7fe8f0fb97b1fcf017d4b"
"LKXaBRKDloXv/40=            "	"6.6.2015 18:26:53"	"V"	"5500"	"498"	"ro"	"707 "	"OK"	"0"	"78259568    "	"237969"	"702b800f619733265e4c529b26fd8438"
"rFVPwqN/SgOV/9o=            "	"6.6.2015 18:27:54"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78259279    "	""	"f9cf1a7c2d48cb1342b47c93a461b606"
"mOybxL0nkrgxWqs=            "	"6.6.2015 18:28:12"	"V"	"8500"	"498"	"ro"	"919 "	"OK"	"0"	"78259335    "	"268692"	"e967813cd1e099d7703e616ed256cf96"
"OGXvYPmVXog6Kuc=            "	"6.6.2015 18:29:32"	"V"	"3000"	"498"	"ro"	"919 "	"OK"	"0"	"78259366    "	"195393"	"b7a4b95b107371caee216c460ec6a830"
"/7aiUJoVNeuu5L0=            "	"6.6.2015 18:29:51"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259359    "	"01146Z"	"a7464bf34bbe02a87fc2bbc24afce424"
"uaF47/QLIqQ+wug=            "	"6.6.2015 18:30:26"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"78259373    "	"03138B"	"8d3d253d1ea73e7be49e09b4b76720ba"
"IMUMbG1vnkcUJ6g=            "	"6.6.2015 18:30:47"	"V"	"11900"	"498"	"ru"	"787 "	"OK"	"0"	"78259397    "	"347426"	"18c851ace16c4150baa09fb674c90fe4"
"p8otHwOgwFIs6/8=            "	"6.6.2015 18:31:01"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259384    "	"03806Z"	"12e3675eafc623d648334920aec4266f"
"JjcBAkohmkPevNQ=            "	"6.6.2015 18:31:49"	"V"	"40000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78259418    "	""	"98a9948801b226e0caceee9fdd026e36"
"hVKItB7A3e07x2k=            "	"6.6.2015 18:32:20"	"V"	"50000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78259444    "	""	"9766b31523a2bc2553fa36ea887c6265"
"MNWp1kOBQRTIw5Q=            "	"6.6.2015 18:32:55"	"V"	"21000"	"498"	"  "	"673 "	""	""	""	""	"4ce87713f9260add30c6f63d8c739b9e"
"dOYgM82LvxIoND8=            "	"6.6.2015 18:33:06"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259468    "	"00092B"	"345d8c8f2ca6ed335afd9e2d0becbd3f"
"FnNJK8cNWDIVPpA=            "	"6.6.2015 18:33:46"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"78259507    "	"347575"	"d55826039861f5399040d5e8884f6dd6"
"SrwBKObDK/UAUQA=            "	"6.6.2015 18:34:18"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259522    "	"05183B"	"6e7dde6042ce9dffc5b8fb3aebc4c02d"
"BCjMWg52684m+ms=            "	"6.6.2015 18:35:45"	"V"	"20000"	"498"	"ro"	"897 "	"OK"	"0"	"78259633    "	"237991"	"417f769fe3465f960d8640c12758ae"
"nIyrcxXLgzjV39c=            "	"6.6.2015 18:37:08"	"V"	"2800"	"498"	"ro"	"707 "	"FAILED"	"100"	"78259641    "	""	"f23108450ae0adb3dbb9e52ec9cbd6a5"
"miFsL5el0pbnYck=            "	"6.6.2015 18:37:12"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259627    "	"02662A"	"1073c215cb560f39a3f5e765f18ec924"
"FgLRVVMbZ5tIz+U=            "	"6.6.2015 18:37:29"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"78259676    "	"601778"	"664205e5c8c2531923b1124e3cfded45"
"WdjJPUyjZSoSlO4=            "	"6.6.2015 18:38:09"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"78259695    "	"238020"	"5aeb8b1294d52782d0a1e3b579b2beff"
"a3lDWepqIMOe+Ro=            "	"6.6.2015 18:39:06"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259709    "	"08143A"	"124806dc5c312a66eb0a5b4ad8e4691"
"lfltp425G3HSQnY=            "	"6.6.2015 18:40:12"	"V"	"5000"	"498"	"ro"	"707 "	"OK"	"0"	"78259776    "	"428405"	"32f43009babcaffef4fa6e065f9ad5f8"
"+AEwbakkF22AGtk=            "	"6.6.2015 18:40:13"	"V"	"40000"	"498"	"ro"	"707 "	"OK"	"0"	"78259748    "	"01123Z"	"d05c5b2844d262e13ff3f391cff7667c"
"/gPF8CAna5Rno38=            "	"6.6.2015 18:40:30"	"V"	"50000"	"498"	"ro"	"707 "	"OK"	"0"	"78259772    "	"03335A"	"607b8aee8b7a607fe4848cbf2af5092f"
"LVWVLKuGTEhuOmw=            "	"6.6.2015 18:40:54"	"V"	"4400"	"498"	"ro"	"707 "	"OK"	"0"	"78259797    "	"347868"	"1005f6df972743e91ae737fe0bba45"
"NpVETOq9iuf9yaA=            "	"6.6.2015 18:42:16"	"V"	"40000"	"498"	"ro"	"707 "	"TIMEOUT"	"-1"	"0               "	""	"505c128f448da06b551323c5eedde0a5"
"ov2sju4yLGLtwKs=            "	"6.6.2015 18:42:59"	"V"	"40000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"4f25f4133f79df6e1127657ac9d238f7"
"9STrrbA5hnzjsn0=            "	"6.6.2015 18:43:25"	"V"	"40000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"505c128f448da06b551323c5eedde0a5"
"J0A86W6n0IroVNU=            "	"6.6.2015 18:43:48"	"V"	"42000"	"498"	"ru"	"919 "	"OK"	"0"	"78259906    "	"140086"	"f60eb8aee11b841e16c59310ee310b7b"
"8Lt2I7RQ9RXPncc=            "	"6.6.2015 18:43:57"	"V"	"5000"	"498"	"ro"	"919 "	"FAILED"	"116"	"78259938    "	""	"cecfe7c1019fa8a248e9764388ba9fb8"
"x2GH2tNIwUajins=            "	"6.6.2015 18:46:57"	"V"	"40000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78260058    "	""	"f11f6a7c4dd0867d690ebc07b4dd71e9"
"QylCSXHWGQatZTM=            "	"6.6.2015 18:48:21"	"V"	"81000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"6f0f4d7315c03cdd0b3607adea4f904"
"5FZ57NNOdClg14Y=            "	"6.6.2015 18:50:12"	"V"	"6000"	"498"	"ro"	"707 "	"OK"	"0"	"78260186    "	"348296"	"6c00f7d85bd1c4afb39e759810a5f051"
"ODUQiujLrOsDxLc=            "	"6.6.2015 18:51:42"	"V"	"15000"	"498"	"ro"	"707 "	"OK"	"0"	"78260229    "	"384241"	"e864049d97ff3e5a7bbcdc0e850d0b39"
"6cSUO+Znh3rRMes=            "	"6.6.2015 18:52:27"	"V"	"15000"	"498"	"ro"	"707 "	"DECLINED"	"-1"	"0               "	""	"73b4e5d1bd0339db1185efee3a5622da"
"OUviDEf5dAUeNUk=            "	"6.6.2015 18:52:37"	"V"	"30000"	"498"	"ro"	"919 "	"OK"	"0"	"78260309    "	"350962"	"bace3aded2dc7e57288e3fbfbfe5185c"
"ikgKhlIoYgm2yP4=            "	"6.6.2015 18:53:00"	"V"	"40000"	"498"	"ro"	"707 "	"FAILED"	"100"	"78260270    "	""	"50f09548d4fb3fec7d59d55ad9f2ff2c"
